id_cliente,idade,renda_anual,divida_atual,historico_pagamento,score_externo,inadimplente
12939,42,102732,28735,69.4,722,1
12940,27,50088,56440,7.8,325,1
12941,39,36664,36978,0.0,248,1
12942,31,75116,17869,77.0,616,1
12943,28,15000,17887,42.9,256,0
12944,44,16067,81776,18.6,334,1
12945,32,15000,42887,0.0,660,0
12946,21,87644,35351,67.7,700,0
12947,18,71812,910,89.0,692,1
12948,29,15000,53045,50.6,890,0
12949,45,94556,15458,80.9,592,1
12950,44,10078,64908,20.8,375,1
12951,49,15000,45751,15.3,641,0
12952,54,15000,13993,0.0,487,0
12953,34,28026,46767,21.1,217,1
12954,38,71547,31262,48.4,570,0
12955,34,15000,46919,15.2,652,0
12956,33,78013,34844,75.9,612,0
12957,35,22084,53230,0.0,342,1
12958,45,15333,8065,18.8,391,0
12959,31,35480,95723,0.0,360,1
12960,39,97831,25469,66.0,734,1
12961,20,23652,40400,32.6,607,0
12962,32,21359,2134,11.6,417,0
12963,47,130030,48328,27.1,681,1
12964,28,22091,224,55.3,366,0
12965,45,66778,39739,66.4,720,0
12966,34,30319,38677,23.9,650,0
12967,23,82671,39499,75.7,563,1
12968,27,37500,64030,8.2,443,1
12969,30,48509,17294,0.0,550,0
12970,36,41419,45026,32.0,476,0
12971,23,21581,33363,1.3,706,0
12972,37,12341,56627,0.0,307,1
12973,38,15598,42081,17.8,869,0
12974,39,39485,29954,20.3,543,0
12975,32,98941,14370,58.5,655,1
12976,36,75699,14538,68.8,720,1
12977,40,55926,27207,0.0,605,0
12978,42,64521,32566,81.7,667,1
12979,28,22588,53320,1.1,720,0
12980,41,15000,29040,26.2,777,0
12981,48,72773,9041,82.4,687,1
12982,32,34328,27283,10.5,200,1
12983,49,17802,3580,15.0,397,0
12984,28,102954,369,56.0,541,1
12985,42,23091,42315,10.3,609,0
12986,41,34733,78690,0.0,397,1
12987,32,15000,40329,8.7,800,0
12988,31,27111,26861,18.8,870,0
12989,18,27678,4128,0.0,503,0
12990,19,10951,60720,14.8,330,1
12991,48,48728,3706,42.6,444,0
12992,38,15000,9665,0.0,410,0
12993,36,27535,1685,13.4,400,0
12994,56,64732,1633,65.9,612,1
12995,50,108137,30266,52.6,581,0
12996,46,12141,75217,20.2,467,1
12997,33,67133,17436,84.8,564,1
12998,23,56519,40327,47.1,612,0
12999,26,106683,32447,7.8,505,1
13000,18,95107,1726,70.9,585,1
13001,27,42284,6975,69.0,421,0
13002,41,77473,27323,89.3,454,1
13003,36,57089,36837,43.8,653,0
13004,30,42442,38622,68.0,388,1
13005,41,15000,38516,6.5,588,0
13006,48,15000,35451,24.0,796,0
13007,40,50858,138583,27.3,464,1
13008,18,23604,3257,21.8,419,0
13009,38,15000,8178,0.0,375,0
13010,29,85402,11762,68.6,529,1
13011,24,29299,8555,70.7,352,0
13012,24,43276,38842,25.0,706,0
13013,24,63284,51053,0.0,329,1
13014,50,46550,38219,0.0,683,0
13015,45,24207,39856,32.7,692,0
13016,47,26638,17195,0.0,511,0
13017,32,39432,10018,29.7,449,0
13018,32,15000,9810,11.3,366,0
13019,30,58009,16182,65.6,635,1
13020,24,44157,46060,23.1,623,0
13021,31,15000,51392,40.6,836,0
13022,35,42128,15815,4.1,513,0
13023,32,23212,21806,65.7,309,0
13024,24,15747,36062,50.0,970,0
13025,32,35523,112549,32.8,492,1
13026,44,15000,44290,46.7,799,0
13027,37,14879,119354,9.3,645,1
13028,42,59942,114883,0.0,540,1
13029,27,100895,7973,49.4,537,1
13030,41,79606,978,83.2,707,1
13031,49,43330,12260,26.6,467,0
13032,27,15000,27455,69.9,251,0
13033,54,110254,38035,18.4,618,1
13034,52,41666,37041,17.0,469,0
13035,40,40687,11528,18.9,487,0
13036,34,15000,19782,59.4,239,0
13037,35,46932,19033,11.2,528,0
13038,44,15334,19654,100.0,229,0
13039,45,33530,3507,58.0,381,0
13040,53,15073,2422,9.2,404,0
13041,29,69928,42499,67.8,630,0
13042,20,65233,33793,46.9,629,0
13043,49,43957,39011,19.5,743,0
13044,48,27982,7891,17.8,445,0
13045,39,32955,5467,28.7,426,0
13046,58,22718,42371,14.5,606,0
13047,35,55531,35601,42.7,702,0
13048,28,83681,6348,53.6,519,1
13049,40,15000,17049,55.0,252,0
13050,34,11771,68246,6.8,318,1
13051,34,27855,1036,45.8,383,0
13052,47,15088,43851,2.4,602,0
13053,31,24302,16941,23.2,380,0
13054,20,34136,17672,0.0,282,0
13055,43,30644,10977,16.5,446,0
13056,26,10873,121105,56.0,590,1
13057,47,57890,4388,63.6,446,0
13058,22,54229,50052,47.9,661,0
13059,20,23503,11307,28.3,373,0
13060,26,65424,12685,76.0,661,1
13061,37,15000,49511,24.0,698,0
13062,22,99136,35197,23.1,634,1
13063,39,33721,47653,29.5,619,0
13064,30,25993,37161,42.4,866,0
13065,20,20366,35308,2.8,721,0
13066,42,15000,43297,19.6,745,0
13067,53,15000,10109,83.0,272,0
13068,30,75963,4880,85.6,543,1
13069,43,15000,39507,36.3,755,0
13070,35,15000,41918,15.9,634,0
13071,33,31585,2189,38.9,414,0
13072,42,62332,11649,52.4,505,0
13073,50,32544,61348,0.0,319,1
13074,23,71721,41039,0.0,351,1
13075,41,59544,43814,0.0,257,1
13076,25,102877,11666,41.7,373,1
13077,34,11682,81038,26.5,488,1
13078,46,15000,42950,22.5,776,0
13079,42,15000,23747,17.7,283,0
13080,30,15000,21724,27.9,316,0
13081,33,88896,33025,67.6,398,1
13082,45,10867,50770,23.7,368,1
13083,38,28050,2266,8.6,429,0
13084,35,15000,15810,39.8,251,0
13085,46,79451,14133,87.5,604,1
13086,52,91666,44275,24.4,681,0
13087,25,15000,47435,0.0,609,0
13088,25,41089,13356,26.6,469,0
13089,24,10991,65793,40.9,356,1
13090,33,25946,46894,37.2,722,0
13091,20,89033,5663,58.8,631,1
13092,41,38374,1217,47.7,419,0
13093,43,15000,36937,0.0,615,0
13094,52,22455,43775,11.8,674,0
13095,59,18675,20012,71.5,312,0
13096,45,30312,47812,3.3,222,1
13097,18,15000,56488,0.0,587,0
13098,32,46695,45260,53.3,568,0
13099,28,37149,46962,45.5,646,0
13100,22,66683,39153,74.9,732,0
13101,41,32602,2019,11.2,459,0
13102,22,19375,1426,0.0,411,0
13103,32,32524,36499,23.2,931,0
13104,43,31342,781,55.6,391,0
13105,43,36589,81124,9.6,403,1
13106,30,55417,7437,66.9,447,0
13107,43,78088,16596,53.1,536,1
13108,34,15000,4954,9.6,413,0
13109,31,20316,32450,4.1,848,0
13110,25,15000,44163,22.5,750,0
13111,23,44628,4754,40.2,440,0
13112,18,33216,43568,12.5,596,0
13113,18,15000,47998,9.6,704,0
13114,37,12739,25675,0.0,200,1
13115,47,33113,10426,58.9,357,0
13116,31,51700,44451,40.0,640,0
13117,34,78093,32248,52.3,637,0
13118,42,15000,12334,15.9,346,0
13119,21,56233,1151,39.8,474,0
13120,45,12108,3849,15.6,200,1
13121,34,15000,44412,14.3,701,0
13122,54,27280,1366,19.7,429,0
13123,24,18455,45027,4.7,768,0
13124,26,22465,84286,32.5,392,1
13125,23,15000,45599,7.9,714,0
13126,29,63988,22137,68.2,693,1
13127,37,15000,20748,0.0,281,0
13128,49,49278,16202,47.9,501,0
13129,18,38316,38471,14.7,529,0
13130,39,27804,50121,56.2,708,0
13131,43,26189,1066,46.2,397,0
13132,32,69423,6440,40.9,572,1
13133,52,31497,8335,16.9,420,0
13134,29,62806,39270,42.3,512,0
13135,49,15000,41269,27.1,935,0
13136,25,15000,42135,8.4,646,0
13137,48,15000,45595,0.0,600,0
13138,42,120749,35846,41.2,586,1
13139,44,17146,77375,21.2,430,1
13140,30,28449,38178,45.6,863,0
13141,32,22658,15987,9.6,424,0
13142,20,15000,183,0.0,418,0
13143,58,15000,43152,20.5,741,0
13144,26,23554,52921,27.9,729,0
13145,50,87651,33179,63.3,554,0
13146,36,33995,30762,35.3,624,0
13147,18,27547,1256,30.9,392,0
13148,26,20669,54417,43.0,353,1
13149,22,30123,53543,0.0,504,0
13150,36,15000,37362,0.0,726,0
13151,26,64854,1332,78.6,659,1
13152,18,15000,14013,78.7,233,0
13153,32,17237,51775,29.6,637,0
13154,36,15000,15676,5.8,361,0
13155,60,11888,61406,14.9,257,1
13156,18,57004,45041,87.2,531,1
13157,31,15000,34460,0.0,793,0
13158,39,25005,5249,20.5,398,0
13159,51,10198,30651,0.0,211,1
13160,31,16760,4048,0.0,438,0
13161,40,14194,29532,0.0,254,1
13162,37,16177,3479,12.5,401,0
13163,49,15000,42998,5.6,658,0
13164,40,13289,77340,25.4,371,1
13165,42,15000,10282,24.3,351,0
13166,23,13138,56744,2.7,375,1
13167,45,15000,19295,60.9,260,0
13168,27,27109,50045,0.0,792,0
13169,21,15000,43574,21.5,701,0
13170,21,80141,2356,50.1,513,1
13171,42,15767,37718,4.2,654,0
13172,52,15000,20880,0.0,306,0
13173,45,19106,11910,23.0,363,0
13174,45,43326,23434,0.0,557,0
13175,45,24059,37439,22.0,750,0
13176,35,15000,55770,16.8,668,0
13177,41,54312,18884,11.4,544,0
13178,21,37213,19369,20.3,478,0
13179,42,39556,59033,0.0,709,0
13180,35,12773,86301,3.1,686,1
13181,36,9434,46939,6.8,341,1
13182,38,28615,46313,0.0,611,0
13183,59,19376,15369,100.0,263,0
13184,40,11062,56731,10.3,285,1
13185,47,54257,18378,86.4,672,1
13186,28,72646,22079,70.0,657,0
13187,54,15000,44529,11.5,688,0
13188,27,28971,3132,23.8,402,0
13189,49,15000,17332,24.3,343,0
13190,18,98561,10537,72.1,524,1
13191,51,89237,10008,85.7,606,1
13192,37,21270,36831,15.8,709,0
13193,50,19442,41471,0.0,657,0
13194,38,98028,4191,79.9,662,1
13195,37,15000,20267,66.7,253,0
13196,37,15000,41910,19.6,608,0
13197,41,62481,25843,79.1,592,1
13198,34,15000,4315,30.3,357,0
13199,29,39349,1152,77.5,375,0
13200,30,45393,43980,40.7,694,0
13201,44,20682,19388,5.0,469,0
13202,44,92774,21953,34.0,569,1
13203,32,19884,2625,29.7,409,0
13204,25,16230,66668,9.7,294,1
13205,48,60402,33065,28.6,745,0
13206,39,98239,21411,24.4,456,1
13207,30,15000,27634,0.0,689,0
13208,22,16241,48765,7.6,576,0
13209,38,80409,29675,50.8,488,0
13210,22,15585,12151,11.2,200,1
13211,18,29882,38171,20.8,532,0
13212,35,45946,3891,83.4,379,0
13213,36,13591,13868,4.9,200,1
13214,20,22185,1566,22.8,400,0
13215,37,17791,131,0.0,465,0
13216,18,39579,48891,0.0,252,1
13217,35,76454,26836,50.2,655,0
13218,18,49420,40263,29.6,610,0
13219,24,35337,19672,0.0,533,0
13220,40,37119,17833,13.3,492,0
13221,22,33025,65588,0.0,310,1
13222,41,15000,46604,5.9,689,0
13223,36,49704,105472,26.2,440,1
13224,22,28268,42843,0.0,827,0
13225,34,15000,50878,23.5,865,0
13226,47,15000,23412,34.1,282,0
13227,47,83380,1550,78.0,729,1
13228,53,62768,42368,86.9,508,1
13229,32,90831,3180,49.3,419,1
13230,23,15000,1461,3.0,393,0
13231,37,15000,43360,25.1,719,0
13232,50,15000,49743,0.0,551,0
13233,43,70954,23794,57.6,672,0
13234,40,15000,46089,15.5,575,0
13235,29,76271,16090,77.9,665,1
13236,31,27769,12535,12.0,452,0
13237,19,46010,53252,0.0,820,0
13238,39,15000,20800,62.7,247,0
13239,18,38832,38462,16.9,723,0
13240,58,66892,27152,82.0,477,1
13241,53,21891,4542,0.0,413,0
13242,42,62288,23606,69.5,641,1
13243,32,40920,6924,55.3,426,0
13244,19,13342,94564,46.9,376,1
13245,26,102802,44194,7.0,647,1
13246,41,20922,46546,24.8,718,0
13247,63,68247,35520,69.8,755,0
13248,25,102505,1455,55.2,552,1
13249,24,47905,96886,0.0,561,1
13250,18,15000,12346,20.9,305,0
13251,53,21388,14763,59.4,315,0
13252,33,15000,13573,92.2,260,0
13253,44,43852,43019,27.3,668,0
13254,36,13040,78874,29.4,293,1
13255,35,57008,29004,1.2,579,0
13256,49,24897,12647,0.0,487,0
13257,25,24425,5208,69.5,338,0
13258,59,23411,30108,43.7,200,0
13259,24,54742,11254,0.0,582,0
13260,19,43809,35204,49.1,808,0
13261,42,15000,32126,24.9,261,0
13262,57,32683,6683,11.3,443,0
13263,44,50067,26203,11.1,558,0
13264,42,108904,44130,56.3,793,1
13265,26,78261,111946,35.5,703,1
13266,36,23312,8195,31.2,382,0
13267,39,34165,4331,18.7,458,0
13268,40,35309,47212,2.9,355,1
13269,37,10527,33083,11.2,209,1
13270,63,15000,17843,53.2,312,0
13271,21,44782,5806,16.4,478,0
13272,19,11769,77209,18.9,391,1
13273,18,30062,56966,0.0,297,1
13274,21,43510,8726,0.0,500,0
13275,22,15000,288,0.0,427,0
13276,23,55188,33883,70.3,625,1
13277,50,33606,20595,0.0,200,1
13278,52,61954,82080,0.0,371,1
13279,55,39276,52048,0.0,280,1
13280,22,17138,14787,8.2,383,0
13281,28,19443,53291,0.0,300,1
13282,29,62175,80328,0.0,386,1
13283,30,15536,78174,23.2,469,1
13284,22,44260,4085,38.7,445,0
13285,39,27674,47033,12.0,653,0
13286,40,15000,55408,20.9,750,0
13287,37,43995,35282,46.3,681,0
13288,43,15000,22926,59.6,297,0
13289,54,15000,37253,18.1,769,0
13290,22,62368,34232,76.4,454,1
13291,53,99905,35512,36.7,743,1
13292,41,37453,46771,31.2,706,0
13293,18,21538,2953,8.3,424,0
13294,46,33705,40346,5.8,931,0
13295,36,91493,34196,27.3,547,1
13296,36,60165,30470,26.8,561,0
13297,34,33793,1364,55.0,376,0
13298,33,42364,10252,54.1,447,0
13299,24,15000,39066,0.0,649,0
13300,18,33838,3133,47.4,390,0
13301,56,15000,42460,7.8,653,0
13302,54,15000,23512,10.1,301,0
13303,46,88199,2505,82.2,655,1
13304,23,15000,13147,21.5,299,0
13305,35,112368,23115,40.8,677,1
13306,27,31616,39868,2.8,840,0
13307,44,23814,9775,64.6,351,0
13308,40,71222,28621,27.2,581,0
13309,19,43737,32540,55.8,761,0
13310,42,32796,271,46.8,421,0
13311,25,48816,29921,28.7,665,0
13312,52,45307,51881,3.7,200,1
13313,38,25879,15160,0.0,460,0
13314,30,31932,43157,55.1,718,0
13315,37,60856,25150,45.8,677,0
13316,18,68832,17157,83.1,519,1
13317,27,46108,4043,16.3,494,0
13318,47,74294,32684,85.1,696,0
13319,41,18775,9597,17.4,377,0
13320,31,12343,46007,11.4,200,1
13321,18,10637,3227,0.0,242,1
13322,40,21888,29175,19.0,880,0
13323,49,104616,6525,17.3,527,1
13324,51,47696,5064,22.9,470,0
13325,36,22409,6842,0.0,482,0
13326,53,82335,30815,22.1,628,0
13327,29,42876,1280,25.8,447,0
13328,27,22931,50022,25.0,717,0
13329,28,15000,52325,9.3,659,0
13330,52,30235,12245,26.1,424,0
13331,44,71050,33339,60.2,615,0
13332,18,89292,5558,73.3,609,1
13333,18,28936,40416,27.2,670,0
13334,33,30940,22413,0.4,285,1
13335,36,36201,17081,4.8,503,0
13336,20,69079,43009,72.0,832,0
13337,44,59375,13260,68.1,624,1
13338,59,31714,36383,42.4,823,0
13339,50,65481,11974,49.1,497,0
13340,33,45727,28424,29.0,645,0
13341,44,27236,46028,19.5,490,0
13342,31,75077,40951,0.0,362,1
13343,28,28213,48009,48.7,651,0
13344,30,25661,2769,0.0,458,0
13345,18,46968,31939,35.7,710,0
13346,31,15000,31256,0.0,596,0
13347,44,93140,13227,32.6,643,1
13348,32,16186,61916,22.3,406,1
13349,38,37353,5505,66.1,368,0
13350,26,75556,32843,62.2,603,0
13351,26,67502,37915,48.8,513,0
13352,30,16928,47076,29.8,698,0
13353,26,83648,19642,36.7,700,1
13354,37,10376,67009,18.5,669,1
13355,32,82159,10851,49.0,474,1
13356,41,49476,46407,61.2,719,0
13357,31,44879,18375,0.0,574,0
13358,33,55526,25804,30.9,637,0
13359,36,19449,31048,25.9,802,0
13360,44,70772,26441,1.4,621,0
13361,30,44477,35492,49.5,647,0
13362,24,18706,1488,49.4,346,0
13363,18,53864,45726,51.9,646,0
13364,45,15000,13236,62.7,295,0
13365,27,15000,32680,14.1,819,0
13366,39,35017,44703,16.3,639,0
13367,46,58213,15219,51.3,509,0
13368,19,31605,7668,60.0,349,0
13369,39,15000,42913,0.2,754,0
13370,18,10002,49163,0.0,335,1
13371,23,12883,58734,7.8,254,1
13372,36,15000,40657,9.5,605,0
13373,42,86165,6980,70.8,625,1
13374,20,15000,2366,5.5,371,0
13375,33,30783,45581,0.0,200,1
13376,33,46953,9428,59.4,453,0
13377,46,37007,6296,66.7,380,0
13378,20,19174,42421,29.8,677,0
13379,35,22018,48722,36.6,286,1
13380,34,90961,4223,44.3,454,1
13381,31,22118,53908,43.1,601,0
13382,18,71307,7787,47.3,536,0
13383,52,42922,32739,25.7,526,0
13384,35,70935,45421,81.6,487,1
13385,46,67951,37390,41.7,658,0
13386,46,49301,10919,29.1,499,0
13387,30,15232,6945,76.4,295,0
13388,40,76860,7551,51.7,603,1
13389,31,90391,36673,50.3,601,0
13390,34,37941,42545,26.5,507,0
13391,45,15000,51418,13.8,794,0
13392,53,73832,37803,34.1,452,0
13393,18,25679,39960,13.5,706,0
13394,32,117980,38674,48.9,702,1
13395,23,26693,39601,36.1,723,0
13396,36,12791,106996,41.8,426,1
13397,41,27074,349,26.6,416,0
13398,29,15000,10413,0.0,346,0
13399,19,49709,32375,23.4,598,0
13400,36,15000,15234,0.0,411,0
13401,30,15319,38953,46.3,872,0
13402,25,14185,53210,0.0,282,1
13403,18,37064,47819,39.9,802,0
13404,37,65420,31141,46.1,744,0
13405,41,36804,15196,0.0,509,0
13406,47,65397,29162,2.3,586,0
13407,25,22537,15867,55.8,322,0
13408,41,21915,8580,0.0,462,0
13409,40,88525,45286,78.6,445,1
13410,58,12404,56277,17.2,233,1
13411,29,60692,12586,77.5,460,1
13412,44,51165,43347,59.1,736,0
13413,18,70805,42277,49.9,549,0
13414,59,108447,45275,33.2,589,1
13415,45,25672,6428,1.0,413,0
13416,25,41442,36578,0.0,277,1
13417,25,89778,28950,66.3,760,1
13418,27,15000,5033,27.5,345,0
13419,50,43635,22010,42.0,627,0
13420,35,31112,15310,0.0,492,0
13421,24,71185,31263,63.5,660,0
13422,26,49746,6932,26.0,493,0
13423,24,11057,87915,11.2,346,1
13424,24,34928,7592,30.9,422,0
13425,50,67770,26106,52.3,838,0
13426,24,52016,14728,54.5,471,0
13427,32,98859,41461,66.8,572,0
13428,18,15944,2936,14.8,392,0
13429,18,113271,12515,71.6,543,1
13430,28,68619,3637,56.2,570,1
13431,37,52063,25213,21.2,544,0
13432,41,53317,35166,35.8,755,0
13433,43,93768,14981,61.6,591,1
13434,33,15000,7903,0.0,353,0
13435,46,15000,43806,26.7,819,0
13436,52,41498,7480,4.0,200,1
13437,40,23227,33424,28.2,679,0
13438,43,23991,2127,71.3,354,0
13439,48,21801,41428,52.9,923,0
13440,43,15000,39914,32.8,846,0
13441,34,27205,38314,21.9,777,0
13442,39,16898,66666,30.9,321,1
13443,37,47411,38385,51.8,758,0
13444,45,52382,53358,69.0,288,1
13445,47,79895,5472,56.9,465,1
13446,37,59816,64608,7.6,363,1
13447,20,48269,9361,45.3,459,0
13448,41,34028,38143,53.2,834,0
13449,49,39355,41083,57.9,826,0
13450,45,17869,5411,27.2,405,0
13451,38,102332,19817,57.4,633,1
13452,46,10983,34721,0.0,224,1
13453,30,102135,1330,55.8,467,1
13454,61,39249,20113,23.1,668,0
13455,35,33935,8264,68.7,368,0
13456,29,88941,23688,72.6,513,1
13457,34,20428,50962,20.4,612,0
13458,43,24739,2428,0.0,337,1
13459,53,58627,17050,34.9,507,0
13460,22,15000,36556,18.2,756,0
13461,27,17368,298,23.8,388,0
13462,18,28371,1629,59.9,371,0
13463,31,87139,9843,57.8,504,1
13464,38,17085,39887,18.0,610,0
13465,28,12597,46096,31.3,310,1
13466,47,32102,38761,33.5,623,0
13467,26,99412,14259,64.1,794,1
13468,36,28362,37850,37.2,725,0
13469,31,51219,10224,34.3,505,0
13470,21,24383,5292,11.9,434,0
13471,33,21774,955,0.0,460,0
13472,18,20100,16003,63.1,333,0
13473,35,13243,46298,6.1,322,1
13474,41,15000,15165,18.9,342,0
13475,26,14738,72040,32.7,429,1
13476,41,90914,22506,67.2,475,1
13477,49,25796,7991,67.8,353,0
13478,53,63849,13633,39.6,518,0
13479,45,33044,4432,67.6,371,0
13480,27,10267,43543,26.2,333,1
13481,30,15000,3100,0.0,448,0
13482,18,39214,3460,32.9,452,0
13483,37,45914,16048,7.6,515,0
13484,45,76675,12215,41.3,493,1
13485,52,15000,12163,39.8,275,0
13486,36,15000,40961,20.0,773,0
13487,49,72032,10781,79.4,653,1
13488,32,34895,115708,22.9,513,1
13489,36,74497,33007,27.4,323,0
13490,65,31899,2463,22.1,427,0
13491,35,18719,45104,0.0,776,0
13492,44,15000,46494,0.0,709,0
13493,32,15000,6304,27.5,319,0
13494,43,32611,29358,7.9,726,0
13495,30,31282,45044,41.1,716,0
13496,21,62566,36072,23.2,540,0
13497,61,43476,53868,0.0,681,0
13498,28,96848,12761,86.5,684,1
13499,33,69984,42848,62.0,583,0
13500,25,83506,20274,49.2,623,1
13501,27,15000,24314,86.8,221,0
13502,53,53814,17458,79.9,548,1
13503,42,15000,21424,16.6,251,0
13504,49,98255,22654,59.9,628,1
13505,22,37737,59276,5.8,200,1
13506,45,15000,35754,0.0,787,0
13507,25,21333,4063,0.0,451,0
13508,23,13341,39719,0.0,240,1
13509,53,15000,7044,22.1,319,0
13510,30,77189,36737,20.4,625,0
13511,47,82674,6910,75.6,670,1
13512,28,14594,71900,12.5,304,1
13513,23,55430,21907,0.0,569,0
13514,31,24854,31319,7.1,591,0
13515,52,37600,52757,33.3,537,0
13516,41,126516,43789,4.3,593,1
13517,32,32662,38905,45.7,767,0
13518,49,16957,9836,56.7,315,0
13519,29,31757,14403,33.3,430,0
13520,33,45058,1108,26.0,483,0
13521,53,24222,9151,0.0,461,0
13522,19,53665,4046,48.4,454,0
13523,54,103492,17051,44.7,627,1
13524,41,39043,8021,15.4,456,0
13525,28,15000,44714,5.4,726,0
13526,41,15000,38299,2.8,746,0
13527,42,15000,22588,20.5,312,0
13528,54,17871,39177,0.0,603,0
13529,42,59751,13040,73.7,675,1
13530,18,15000,11965,0.0,446,0
13531,36,63566,27700,51.1,602,0
13532,43,22259,32281,17.8,605,0
13533,21,51275,41223,44.1,640,0
13534,58,37922,2576,48.7,421,0
13535,53,41046,2572,33.3,447,0
13536,32,16166,19946,7.0,235,1
13537,46,31962,99913,2.6,445,1
13538,35,58941,36450,77.0,634,0
13539,50,10772,144940,37.5,514,1
13540,18,44560,31197,0.0,609,0
13541,29,15000,37089,0.0,645,0
13542,18,40444,26883,36.2,694,0
13543,18,19877,4927,41.7,366,0
13544,26,22263,76651,61.1,333,1
13545,32,12398,40730,0.0,319,1
13546,40,45472,39334,39.7,601,0
13547,18,81613,9164,84.3,480,1
13548,19,95205,26843,43.1,545,1
13549,44,47906,6627,88.9,360,0
13550,36,44055,39493,33.8,691,0
13551,27,15000,51729,1.1,638,0
13552,35,45856,44398,54.6,808,0
13553,59,62222,4617,87.9,572,1
13554,35,15000,40133,16.6,827,0
13555,38,15000,51117,0.0,587,0
13556,38,27511,62092,0.0,519,1
13557,53,27949,7961,37.7,384,0
13558,55,36694,31141,22.2,642,0
13559,37,40535,29611,24.4,626,0
13560,48,19706,1341,44.4,406,0
13561,46,30527,38130,32.2,593,0
13562,53,15000,16864,16.1,299,0
13563,48,10977,91621,8.4,451,1
13564,26,23645,61698,0.0,275,1
13565,48,18345,43731,37.1,770,0
13566,33,9309,7465,0.0,235,1
13567,29,11857,83919,28.4,388,1
13568,40,78491,31024,80.4,737,1
13569,32,15000,42872,0.0,891,0
13570,49,38680,42242,3.0,688,0
13571,36,19777,34777,18.0,712,0
13572,32,15000,19668,7.0,309,0
13573,40,16958,6216,0.0,459,0
13574,18,16916,3424,44.4,343,0
13575,28,15000,36320,0.0,633,0
13576,43,11197,42177,1.4,267,1
13577,43,72704,32056,77.9,559,1
13578,33,15000,47721,0.0,621,0
13579,40,15000,19900,0.0,341,0
13580,51,50348,17883,52.8,497,0
13581,18,47802,38342,41.1,802,0
13582,46,57692,24530,68.8,470,1
13583,43,16173,12361,0.0,200,1
13584,20,45787,8744,0.0,540,0
13585,23,24659,46834,35.8,606,0
13586,30,10577,96822,24.9,366,1
13587,40,9055,1106,0.0,200,1
13588,30,15000,44130,0.0,689,0
13589,32,42828,17239,0.0,519,0
13590,43,30534,10935,75.6,365,0
13591,23,77057,3086,61.9,480,1
13592,20,18810,103917,14.0,312,1
13593,36,31230,1848,25.6,408,0
13594,27,92387,24057,76.5,609,1
13595,43,86464,4113,83.4,667,1
13596,49,19240,46304,0.0,629,0
13597,43,31489,99392,0.0,476,1
13598,45,24803,550,19.4,406,0
13599,44,23720,45062,0.0,793,0
13600,57,22523,45134,18.7,721,0
13601,50,17930,33458,2.9,568,0
13602,52,97352,16464,59.1,559,1
13603,40,63952,35496,16.1,657,0
13604,37,52217,6184,58.5,462,0
13605,23,21382,41864,0.6,595,0
13606,31,44082,10808,5.7,508,0
13607,42,14898,42143,17.1,340,1
13608,39,32151,62267,0.0,233,1
13609,60,58654,15679,35.9,505,0
13610,47,25887,49046,18.7,667,0
13611,32,71639,66625,0.0,391,1
13612,22,41617,23851,8.7,503,0
13613,48,72226,22426,50.9,658,0
13614,33,81227,10465,27.5,374,1
13615,46,16339,37701,0.0,533,0
13616,28,20022,133843,17.4,541,1
13617,55,15000,40188,39.7,806,0
13618,18,31298,41166,43.6,749,0
13619,28,9110,55210,0.9,241,1
13620,33,33669,57740,4.9,256,1
13621,27,40982,97545,36.1,358,1
13622,29,15000,8962,56.7,297,0
13623,45,74441,138935,10.8,459,1
13624,32,15000,16394,0.0,325,0
13625,47,22534,42083,34.8,624,0
13626,35,94140,2573,80.1,620,1
13627,39,85567,34239,80.1,548,1
13628,26,45899,51132,0.0,331,1
13629,29,16252,39541,0.0,249,1
13630,39,35603,920,0.1,459,0
13631,49,15000,14358,23.1,276,0
13632,40,13378,73882,13.8,343,1
13633,34,61446,19999,0.0,200,1
13634,34,23637,11661,0.6,445,0
13635,36,43562,34791,38.4,660,0
13636,41,54406,4691,49.2,445,0
13637,28,62360,41670,74.3,748,0
13638,32,56521,12781,54.9,469,0
13639,39,62961,24134,68.1,585,1
13640,43,15000,42537,19.1,804,0
13641,30,38650,47130,33.4,742,0
13642,18,37360,3263,84.2,375,0
13643,18,99871,18281,60.2,610,1
13644,36,56765,40173,19.3,685,0
13645,31,95939,49,51.0,517,1
13646,35,75603,19103,69.1,569,1
13647,36,23810,6720,47.6,357,0
13648,43,20353,1159,25.1,399,0
13649,36,90128,38891,82.6,585,0
13650,25,16174,66288,38.1,424,1
13651,40,87253,16079,81.0,596,1
13652,18,26245,69944,12.6,335,1
13653,42,18974,42994,0.0,480,0
13654,22,27957,32764,3.1,697,0
13655,46,69339,108786,0.0,552,1
13656,32,10852,55752,10.1,276,1
13657,50,15000,28787,14.0,767,0
13658,24,15000,45129,11.7,736,0
13659,47,36309,2753,23.0,434,0
13660,48,47541,540,26.3,479,0
13661,22,26972,9090,0.0,493,0
13662,20,15040,13326,47.6,326,0
13663,30,15000,7172,27.9,300,0
13664,58,26923,72123,5.2,284,1
13665,56,15832,14684,3.2,438,0
13666,18,26079,13352,13.5,448,0
13667,41,15000,47398,0.0,646,0
13668,29,15000,9140,8.5,387,0
13669,41,56666,141753,3.3,492,1
13670,35,43136,35318,43.0,791,0
13671,23,86344,12964,85.3,505,1
13672,46,64869,4434,80.4,717,1
13673,22,39839,38945,71.8,548,1
